"studyDbId","studyName","studyDescription","trialType","breedingProgramDbId","breedingProgramName","breedingProgramDescription","studyYear","studyDesign","locationDbId","locationName","plantingDate","harvestDate","plotWidth","plotLength","plantsPerPlot","numberBlocks","numberReps","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","folderDbId","folderName","folderDescription","managementFactors"
6531,"19pyt16PDIB","Assessment of poundable Varieties of Cassava for  high yield, high dry matter, and disease resistance using Preliminary Yield Trial (16 clones) in Ibadan 2019/2020 Breeding Season from 2018clonaleval.94pd.IB","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan","2019-July-26",NA,1,8,NA,11,2,0.026,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
6994,"19pyt19yrtpdIB","Preliminary yield trial of cassava varieties (19 clones) for poundability in Ibadan 2019-20 Breeding season ","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan","2019-September-16",NA,1,8,NA,2,2,0.03,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
5607,"19pyt20pdIB","Assessment of Varieties of Cassava for poundable materials using Premilary Yield Trial (20 clones) in Ibadan 2019/2020 Breeding Season from 2017clonal evaluation poundable379IB.","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan","2019-March-19",NA,1,8,NA,2,2,0.032,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
6756,"19pyt24highTCexpIB"," 	
Assessment of Varieties of Cassava for high yield, disease resistance and high total carotenoid retention in an Preliminary Yield Trial (24 clones) in Ibadan 2019/2020 Breeding Season from 2018pyt(36htc.ib, 14htc.ib,  39htc.ib, 28htc.ib & 26htc.ib","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",3,"Ibadan","2019-September-20",NA,4,5.5,NA,8,2,0,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
6532,"19pyt27highTCIB","Assessment of Varieties of Cassava for high yield, disease resistance and high total carotenoid retention in an Preliminary Yield Trial (27 clones) in Ibadan 2019/2020 Breeding Season ","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan","2019-August-07",NA,1,8,NA,2,2,0.043,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
6533,"19pyt30yrtHDMIB","Assessment of  yellow root Varieties of Cassava for  high yield, high dry matter, and disease resistance using Advanced Yield Trial (30 clones) in Ibadan 2019/2020 Breeding Season from 2018clonal1084htc.IB","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan","2019-August-07",NA,1,8,NA,2,2,0.072,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
6903,"19pyt36highTCIB","Assessment of Varieties of Cassava for high total carotene, high yield, and disease resistance using Preliminary Yield Trial 36 clones) in Ibadan 2019/2020 Breeding Season selected from 18clonaleval676highTCIB","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",3,"Ibadan","2019-September-27",NA,1,8,NA,2,2,0.058,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
6902,"19pyt40highTC2IB","Assessment of Varieties of Cassava for high total carotene, high yield, and disease resistance using Preliminary Yield Trial 40 clones) in Ibadan 2019/2020 Breeding Season","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",3,"Ibadan","2019-September-27",NA,1,8,NA,2,2,0.064,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
6534,"19pyt40highTCIB","Assessment of Varieties of Cassava for high yield, disease resistance and high total carotenoid retention in an Preliminary Yield Trial (40 clones) in Ibadan 2019/2020 Breeding Season from 2018clonal1084htc.IB
","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan","2019-August-07",NA,1,8,NA,8,2,0.096,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
6536,"19pyt42HTCbulkIB","Assessment of Varieties of Cassava for high yield, disease resistance and high total carotenoid retention in an Preliminary Yield Trial (42 clones) in Ibadan 2019/2020 Breeding Season from 2018ikn.ayt(htc18,htc12,&htc20).IB
","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan","2019-July-25",NA,2,4,NA,36,2,0.067,"no","no",5478,"19_Ibadan",NA," 19pyt42HTCbulkIB_Har_6:  19pyt42HTCbulkIB_Har_9:  19pyt42HTCbulkIB_Har_12: "
6966,"19pyt48highTCIB","Assessment of Varieties of Cassava for high total carotene, high yield, and disease resistance using Preliminary Yield Trial 48 clones) in Ibadan 2019/2020 Breeding Season selected from 2019 Harvest plus seedling Nursery","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan","2019-October-21",NA,1,4,NA,5,2,0.038,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
6967,"19pyt57highTCIB","Assessment of Varieties of Cassava for high total carotene, high yield, and disease resistance using Preliminary Yield Trial 57 clones) in Ibadan 2019/2020 Breeding Season selected from 2019 Harvest plus seedling Nursery","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan","2019-November-15",NA,1,4,NA,3,2,0.046,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
6968,"19pyt64highTCIB","Assessment of Varieties of Cassava for high total carotene, high yield, and disease resistance using Preliminary Yield Trial 64 clones) in Ibadan 2019/2020 Breeding Season selected from 2019 Harvest plus seedling Nursery","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan","2019-November-01",NA,1,4,NA,8,2,0.032,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
6535,"19uyt12highTCIB","Assessment of Varieties of Cassava for high yield, disease resistance and high total carotenoid retention in an Uniform Yield Trial (12 clones) in Ibadan 2019/2020 Breeding Season from 2018ayt(18htc.ikn, 12htc.ikn & 20htc.ikn).IB","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan","2019-September-04",NA,6,5.5,NA,3,3,0,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
6996,"19uyt12ppdIB","Uniform yield trial for Post Harvest Physiological deterioration  (12 Clones) in Ibadan for 2019-2020 breeding season","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan","2019-January-05",NA,6,5.5,NA,9,3,0.121,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
7445,"20.CASS.PYT.52.IK","Preliminary Yield Trial using 52 accessions in Ikenne selected from 19.CASS.PYT.52.IK","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"RCBD",32,"Ikenne",NA,NA,NA,NA,NA,2,2,NA,"no","no",7321,"20_Ikenne",NA," No ManagementFactor: "
7169,"20.CMSSurveyVarieties.AYT.33.IB","CMS survey popular variety characterization experiment using 33 clones in Breeding season 2020-21 at Ibadan from survey,c1andc2.IB","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"CRD",3,"Ibadan","2019-April-29",NA,1,0.8,NA,6,2,NA,"no","no",7117,"20_Ibadan",NA," No ManagementFactor: "
7617,"20.GPR.AYT.6.April.IK"," GPR Trial established using 6 clones in April for 2020-21 breeding season at Ikenne","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"RCBD",32,"Ikenne","2020-April-02",NA,NA,NA,NA,6,3,NA,"no","no",7321,"20_Ikenne",NA," No ManagementFactor: "
7611,"20.GPR.AYT.6.CLAYEY.B16b.April.IB"," GPR Trial established using 6 clones in April for 2020-21 breeding season at Ibadan (B16b) in Clayey soil","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"RCBD",3,"Ibadan","2020-April-02",NA,NA,NA,NA,6,3,NA,"no","no",7117,"20_Ibadan",NA," No ManagementFactor: "
7613,"20.GPR.AYT.6.CLAYEY.B16b.June.IB"," GPR Trial established using 6 clones in June for 2020-21 breeding season at Ibadan (B16b) in Clayey soil","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"RCBD",3,"Ibadan","2020-June-02",NA,NA,NA,NA,6,3,NA,"no","no",7117,"20_Ibadan",NA," No ManagementFactor: "
7612,"20.GPR.AYT.6.CLAYEY.B16b.May.IB"," GPR Trial established using 6 clones in May for 2020-21 breeding season at Ibadan (B16b) in Clayey soil","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"RCBD",3,"Ibadan","2020-May-05",NA,NA,NA,NA,6,3,NA,"no","no",7117,"20_Ibadan",NA," No ManagementFactor: "
7619,"20.GPR.AYT.6.June.IK"," GPR Trial established using 6 clones in June for 2020-21 breeding season at Ikenne","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"RCBD",32,"Ikenne","2020-June-08",NA,NA,NA,NA,6,3,NA,"no","no",7321,"20_Ikenne",NA," No ManagementFactor: "
7618,"20.GPR.AYT.6.May.IK"," GPR Trial established using 6 clones in May for 2020-21 breeding season at Ikenne","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"RCBD",32,"Ikenne","2020-May-07",NA,NA,NA,NA,6,3,NA,"no","no",7321,"20_Ikenne",NA," No ManagementFactor: "
7614,"20.GPR.AYT.6.SANDY.BS24.April.IB"," GPR Trial established using 6 clones in April for 2020-21 breeding season at Ibadan (BS24) in Sandy soil","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"RCBD",3,"Ibadan","2020-April-02",NA,NA,NA,NA,6,3,NA,"no","no",7117,"20_Ibadan",NA," No ManagementFactor: "
7616,"20.GPR.AYT.6.SANDY.BS24.June.IB"," GPR Trial established using 6 clones in June for 2020-21 breeding season at Ibadan (BS24) in Sandy soil","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"RCBD",3,"Ibadan","2020-June-02",NA,NA,NA,NA,6,3,NA,"no","no",7117,"20_Ibadan",NA," No ManagementFactor: "
7615,"20.GPR.AYT.6.SANDY.BS24.May.IB"," GPR Trial established using 6 clones in May for 2020-21 breeding season at Ibadan (BS24) in Sandy soil","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"RCBD",3,"Ibadan","2020-May-05",NA,NA,NA,NA,6,3,NA,"no","no",7117,"20_Ibadan",NA," No ManagementFactor: "
7449,"20.GS.C1.C2.C3.UYT.30.IB","Genomic selection trial from C1, C2, C3 in a Uniform yield trial in Ibadan for 2020-2021 breeding season selected from 19.GS.C1.C2.C3.AYT.42, 19.GS.C3.AYT.20.EB and 19.GS.C3B.AYT.21.PD trails","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"RCBD",3,"Ibadan",NA,NA,NA,NA,NA,3,3,NA,"no","no",7117,"20_Ibadan",NA," No ManagementFactor: "
7320,"20.GS.C1.C2.C3.UYT.30.IK","Genomic selection trial from C1, C2, C3 in a Uniform yield trial in Ikenne for 2020-2021 breeding season selected from 19.GS.C1.C2.C3.AYT.42, 19.GS.C3.AYT.20.EB and 19.GS.C3B.AYT.21.PD trails","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"RCBD",32,"Ikenne",NA,NA,NA,NA,NA,3,3,NA,"no","no",7321,"20_Ikenne",NA," No ManagementFactor: "
7740,"20.GS.C1.C2.C3.UYT.30.UB","20.GS.C1.C2.C3.UYT.30.UB","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"Alpha",5,"Ubiaja",NA,NA,NA,NA,NA,3,3,NA,"no","no",7758,"20_Ubiaja",NA," No ManagementFactor: "
7188,"20.GS.C2.UYT.36.setA.IB","Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ibadan for 2020-21 breeding season","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"RCBD",3,"Ibadan",NA,NA,NA,NA,NA,8,2,NA,"no","no",7117,"20_Ibadan",NA," No ManagementFactor: "
7189,"20.GS.C2.UYT.36.setB.IB","Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ibadan for 2020-21 breeding season","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"RCBD",3,"Ibadan",NA,NA,NA,NA,NA,2,2,NA,"no","no",7117,"20_Ibadan",NA," No ManagementFactor: "
7741,"20.GS.C3.UYT.28.UB","20.GS.C3.UYT.28.UB","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"Alpha",5,"Ubiaja",NA,NA,NA,NA,NA,12,3,NA,"no","no",7758,"20_Ubiaja",NA," No ManagementFactor: "
7744,"20.GS.C4.PYT.80.SETA&SETB.CB.UB","20.GS.C4.PYT.80.SETA&SETB.CB.UB","crossing_block_trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"RCBD",5,"Ubiaja",NA,NA,NA,NA,NA,16,2,NA,"no","no",7758,"20_Ubiaja",NA," No ManagementFactor: "
7168,"20.GS.C4B.AYT.40.IB","Genomic selection cycle 4b Advanced Yield Trial using 40 accessions in Ibadan for 2020-21 breeding season selected from 19.GS.C4B.PYT.78 and 19.GS.C4B.PYT.88 trials ","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"RCBD",3,"Ibadan",NA,NA,NA,NA,NA,2,2,NA,"no","no",7117,"20_Ibadan",NA," No ManagementFactor: "
7443,"20.GS.C4B.AYT.40.IK","Genomic selection cycle 4b Advanced Yield Trial using 40 accessions in Ikennefor 2020-21 breeding season selected from 19.GS.C4B.PYT.78 and 19.GS.C4B.PYT.88 trials","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"RCBD",32,"Ikenne",NA,NA,NA,NA,NA,2,2,NA,"no","no",7321,"20_Ikenne",NA," No ManagementFactor: "
7742,"20.GS.C4B.AYT.40.UB","20.GS.C4B.AYT.40.UB","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"RCBD",5,"Ubiaja",NA,NA,NA,NA,NA,2,2,NA,"no","no",7758,"20_Ubiaja",NA," No ManagementFactor: "
7257,"20.GS.C4B.AYT.42.IB","Genomic selection cycle 4b Advanced Yield Trial using 42 accessions in Ibadan for 2020-21 breeding season selected from 19.GS.C4B.PYT.135.IK and 19.GS.C4B.PYT.135.UB trials ","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"RCBD",3,"Ibadan",NA,NA,NA,NA,NA,2,2,NA,"no","no",7117,"20_Ibadan",NA," No ManagementFactor: "
7444,"20.GS.C4B.AYT.42.IK","Genomic selection cycle 4b Advanced Yield Trial using 42 accessions in Ikenne for 2020-21 breeding season selected from 19.GS.C4B.PYT.135.IK and 19.GS.C4B.PYT.135.UB trials","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"RCBD",32,"Ikenne",NA,NA,NA,NA,NA,2,2,NA,"no","no",7321,"20_Ikenne",NA," No ManagementFactor: "
7743,"20.GS.C4B.AYT.42.UB","20.GS.C4B.AYT.42.UB","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"RCBD",5,"Ubiaja",NA,NA,NA,NA,NA,2,2,NA,"no","no",7758,"20_Ubiaja",NA," No ManagementFactor: "
7121,"20.GS.C5.SN.IB","Nextgen C5 Seedling Nursery with 1685 Families in Ibadan for 2020-2021 Breeding season","Seedling Nursery",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"Augmented",3,"Ibadan",NA,NA,NA,NA,NA,12,1,NA,"no","no",7117,"20_Ibadan",NA," No ManagementFactor: "
7123,"20.GS.C5.SN.IB_add","20.GS.C5.SN.IB_add","Seedling Nursery",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"Augmented",3,"Ibadan",NA,NA,NA,NA,NA,1,1,NA,"no","no",7117,"20_Ibadan",NA," No ManagementFactor: "
7624,"20.Intro_Lat_Ame_AYT66KN","FOR DRY MATTER AND YIELD","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"Alpha",18,"Kano",NA,NA,4,4,NA,22,2,NA,"no","no",7623,"20.Intro_Lat_Ame_AYT66",NA," No ManagementFactor: "
7625,"20.Intro_Lat_Ame_AYT66Otobi","FOR DRY MATTER AND YIELD","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"Alpha",16,"Otobi",NA,NA,4,4,NA,22,2,NA,"no","no",7623,"20.Intro_Lat_Ame_AYT66",NA," No ManagementFactor: "
7626,"20.Intro_Lat_Ame_AYT66Umudike","FOR DRY MATTER AND YIELD","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"Alpha",12,"Umudike",NA,NA,4,4,NA,22,2,NA,"no","no",7623,"20.Intro_Lat_Ame_AYT66",NA," No ManagementFactor: "
4009,"2018_Flowering_Apical_dominance","Cassava flower development as a function of reduced apical dominance","phenotyping_trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"splitplot",3,"Ibadan","2018-June-08","2019-June-08",3,NA,48,1,6,0.0864,"no","yes",3120,"Flowering",NA," Apical_dominance_NPA:  Apical_dominance_Control:  Apical_dominance_NAA: "
4005,"2018_Flowering_Photosynthate_competition","Cassava flower development as a function of photosynthate competition","phenotyping_trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"splitplot",3,"Ibadan","2018-June-08","2019-June-08",5,NA,48,1,6,0.144,"no","yes",3120,"Flowering",NA," Ps competition_Control:  Ps competition_Low_PS:  Ps competition_High_PS: "
7094,"20AYT15Chitala","20AYT15Chitala","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"Alpha",142,"Chitala",NA,NA,NA,NA,NA,3,3,NA,"no","no",5120,"Southern Africa",NA," No ManagementFactor: "
7610,"20AYT25HighTCIB","Advanced Yield Trial using 25 clones evaluating High TC in Ibadan for 2020-21 breeding season from PYT64 and PYT48HTC","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"RCBD",3,"Ibadan","2020-August-14",NA,NA,NA,NA,3,3,NA,"no","no",7117,"20_Ibadan",NA," No ManagementFactor: "
7097,"20AYT27Kabangwe","20AYT27Kabangwe","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"RCBD",256,"Kabangwe",NA,NA,NA,NA,NA,3,3,NA,"no","no",5120,"Southern Africa",NA," No ManagementFactor: "
7106,"20CET276Chitala","20CET276Chitala","Clonal Evaluation",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"Alpha",142,"Chitala",NA,NA,NA,NA,NA,4,1,NA,"no","no",5120,"Southern Africa",NA," No ManagementFactor: "
7104,"20CET321Kabangwe","20CET321Kabangwe","Clonal Evaluation",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"RCBD",256,"Kabangwe",NA,NA,NA,NA,NA,1,1,NA,"no","no",5120,"Southern Africa",NA," No ManagementFactor: "
7095,"20CSV12Chitala","20CSV12Chitala","Regional Trials",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"Alpha",142,"Chitala",NA,NA,NA,NA,NA,12,3,NA,"no","no",5120,"Southern Africa",NA," No ManagementFactor: "
7096,"20CSV12Mkondezi","20CSV12Mkondezi","Regional Trials",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"Alpha",141,"Mkondezi",NA,NA,NA,NA,NA,12,3,NA,"no","no",5120,"Southern Africa",NA," No ManagementFactor: "
7119,"20GRCgermplasmIB","20GRCgermplasmIB","Clonal Evaluation",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"Augmented",3,"Ibadan",NA,NA,NA,NA,NA,1,1,NA,"no","no",7117,"20_Ibadan",NA," No ManagementFactor: "
7120,"20LocalGermplasmIB","20LocalGermplasmIB","Clonal Evaluation",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"Augmented",3,"Ibadan",NA,NA,NA,NA,NA,1,1,NA,"no","no",7117,"20_Ibadan",NA," No ManagementFactor: "
7534,"20NCRP12yrtIK","Evaluation of NCRP Trial using 12 yellow root clones in 2020-21 breeding season in ikenne","Variety Release Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"RCBD",32,"Ikenne",NA,NA,NA,NA,NA,3,3,NA,"no","no",7321,"20_Ikenne",NA," No ManagementFactor: "
7530,"20NCRPIK","Assessment of varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (18 clones) in Ikenne 2020/2021 Breeding Season ","Variety Release Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"RCBD",32,"Ikenne",NA,NA,NA,NA,NA,2,2,NA,"no","no",7321,"20_Ikenne",NA," No ManagementFactor: "
7100,"20PTY49Kabangwe","20PTY49Kabangwe","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"RCBD",256,"Kabangwe",NA,NA,NA,NA,NA,3,3,NA,"no","no",5120,"Southern Africa",NA," No ManagementFactor: "
7452,"20PYT24HighTCIB","Assessment of Varieties of Cassava for high total carotene, high yield, and disease resistance in Preliminary Yield Trial using 24clones in Ibadan 2020/2021 Breeding Season selected from 2019 Harvest plus seedling Nursery","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2020,"RCBD",3,"Ibadan",NA,NA,NA,NA,NA,2,2,NA,"no","no",7117,"20_Ibadan",NA," No ManagementFactor: "
